course_code,course_name,track_type,completion_type,department_id,department_name,raw_classification,raw_department_token
2150800804,졸업논문1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150800901,반도체공정,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150916201,고급공학수학1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150916202,고급공학수학1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
5011412601,물리1및실험,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
5011412602,물리1및실험,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
5011412603,물리1및실험,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
5011412604,물리1및실험,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150266701,물리화학,DOUBLE_MAJOR,REQUIRED,30,신소재공학과,복필,신소재
2150266702,물리화학,DOUBLE_MAJOR,REQUIRED,30,신소재공학과,복필,신소재
2150266703,물리화학,DOUBLE_MAJOR,REQUIRED,30,신소재공학과,복필,신소재
2150274701,유기화학1,DOUBLE_MAJOR,REQUIRED,30,신소재공학과,복필,신소재
2150274702,유기화학1,DOUBLE_MAJOR,REQUIRED,30,신소재공학과,복필,신소재
2150274703,유기화학1,DOUBLE_MAJOR,REQUIRED,30,신소재공학과,복필,신소재
2150173301,AI미디어와사회,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150451101,방송학개론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150451102,방송학개론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150463401,광고론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150463402,광고론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150465601,PR론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150465602,PR론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150486501,미디어비평,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150518001,커뮤니케이션의이해,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150518002,커뮤니케이션의이해,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150518003,커뮤니케이션의이해,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150535401,소셜미디어론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150535402,소셜미디어론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150545301,고급영상연출론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150545302,고급영상연출론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150560301,뉴스의이해,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150560302,뉴스의이해,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150563501,미디어플래닝론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150579501,미디어심리학,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150579502,미디어심리학,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150619201,영상제작연출론1,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150619202,영상제작연출론1,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150619203,영상제작연출론1,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150619401,단편영상의창의적연출,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150619402,단편영상의창의적연출,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150619403,단편영상의창의적연출,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150811101,탐사보도론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150811102,탐사보도론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150811201,PR매니지먼트,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150811202,PR매니지먼트,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150820501,연구조사방법론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150820502,연구조사방법론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150820503,연구조사방법론,DOUBLE_MAJOR,ELECTIVE,37,언론홍보학과,복선,언론홍보
2150525801,매스미디어의이해,DOUBLE_MAJOR,REQUIRED,37,언론홍보학과,복필,언론홍보
2150525802,매스미디어의이해,DOUBLE_MAJOR,REQUIRED,37,언론홍보학과,복필,언론홍보
2150525803,매스미디어의이해,DOUBLE_MAJOR,REQUIRED,37,언론홍보학과,복필,언론홍보
2150525804,매스미디어의이해,DOUBLE_MAJOR,REQUIRED,37,언론홍보학과,복필,언론홍보
2150016101,문학의세계,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150016102,문학의세계,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150034701,빅데이터영어학,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150170001,영어학개론,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150170002,영어학개론,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150170301,영어와사회,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150389001,영어담화분석,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150420501,Business English,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150517401,영어학의기초와응용,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150529401,영어발음법,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150529402,영어발음법,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150537101,Essential Listening and Speaking Skills,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150537102,Essential Listening and Speaking Skills,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150542801,영어교육론,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150543001,19세기영미시,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150543002,19세기영미시,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150543201,Advanced listening and speaking skills,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150543401,르네상스와셰익스피어,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150543501,기후환경소설,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150543601,현대미국소설,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150555301,미국문학의이해,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150555302,미국문학의이해,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150569901,문학비평,DOUBLE_MAJOR,ELECTIVE,48,영어영문학과,복선,영문
2150154701,그림책제작실습,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150329801,산문작법,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150393601,시창작2,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150393901,소설창작2,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150394701,TV드라마창작실습,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150462401,아동청소년문학,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150501401,비평론,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150501701,시세미나,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150525201,Translation of Contemporary ForeignDrama,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150532901,운문작법,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150545101,희곡창작2,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150558001,소설분석,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150660101,AI예술과매체서사,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150673401,게임과서사,DOUBLE_MAJOR,ELECTIVE,49,예술창작학부 문예창작전공,복선,문예창작
2150359201,시론,DOUBLE_MAJOR,REQUIRED,49,예술창작학부 문예창작전공,복필,문예창작
2150378101,소설론,DOUBLE_MAJOR,REQUIRED,49,예술창작학부 문예창작전공,복필,문예창작
2150378201,희곡론,DOUBLE_MAJOR,REQUIRED,49,예술창작학부 문예창작전공,복필,문예창작
2150072001,시스템생물학,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150072101,의생명공학,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150072701,세포치료,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150096501,산업미생물학,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150155001,바이오시스템설계,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150162001,생화학2,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150331601,미적분학1,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150449401,일반생물1및실험,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150449402,일반생물1및실험,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150449403,일반생물1및실험,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150449404,일반생물1및실험,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150458801,생명유기화학,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150459201,미생물학및실험,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150459202,미생물학및실험,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150459203,미생물학및실험,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150459204,미생물학및실험,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150466701,알고리즘,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150472701,화학정보학,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150472801,생물통계,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150472901,구조생물학,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150473001,분자생물학,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150482101,유전학,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150482401,생물물리학,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150504101,의생명시스템특론1,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150504201,면역학,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150577201,화학1및실험,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150577202,화학1및실험,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150607601,유전체학개론,DOUBLE_MAJOR,ELECTIVE,56,의생명시스템학부,복선,의생명시스템
2150459101,생명정보개론,DOUBLE_MAJOR,REQUIRED,56,의생명시스템학부,복필,의생명시스템
2150459102,생명정보개론,DOUBLE_MAJOR,REQUIRED,56,의생명시스템학부,복필,의생명시스템
2150125001,한일커뮤니케이션론,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150313501,일본사회론,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150318201,일본고전문학과문화,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150335201,초급일본어회화1,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150355701,중급일본어회화1,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150432301,기본일본어작문,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150473701,일본어문장독해,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150516701,초급전공일본어1,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150516801,일본사회문화의이해,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150530401,기초일본어문법,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150546301,일본어원서강독,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150546401,비즈니스일본어회화,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150546601,일본문학번역과감상,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150546701,일본어학의이해,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150564001,현대일본어문법론,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150564201,일본스크린문학론,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150571501,일본어문헌강독,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150581701,시청각일본어1,DOUBLE_MAJOR,ELECTIVE,51,일어일문학과,복선,일어일문
2150049201,인공지능개론,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150192301,전기기기,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150192302,전기기기,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150192303,전기기기,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150276501,전자기학,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150276502,전자기학,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150276503,전자기학,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150276504,전자기학,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150326101,전력공학,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150326102,전력공학,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150326103,전력공학,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150326104,전력공학,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150349601,현대제어,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150366001,메카트로닉스,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150376401,신호및시스템,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150376402,신호및시스템,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150376403,신호및시스템,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150436601,전기전자종합설계,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150436602,전기전자종합설계,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150436603,전기전자종합설계,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150436604,전기전자종합설계,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150436605,전기전자종합설계,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150436606,전기전자종합설계,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150461201,고급프로그래밍,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150496501,마이크로콘트롤러,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150496601,디스플레이공학,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150552901,디지털시스템,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150552902,디지털시스템,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150552903,디지털시스템,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150553101,전력IT및배전공학,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150580501,전자회로,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150580502,전자회로,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150580503,전자회로,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150583801,수치해석,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150583802,수치해석,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150584001,회로이론,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150584002,회로이론,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150584003,회로이론,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150584004,회로이론,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150590601,고급공학수학1,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150590602,고급공학수학1,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150590603,고급공학수학1,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
5010193301,기초프로그래밍,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
5010193302,기초프로그래밍,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
5010193303,기초프로그래밍,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
5010197901,공학물리1,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
5010197902,공학물리1,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
5010197903,공학물리1,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
5010199401,공학수학1,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
5010199402,공학수학1,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
5010199403,공학수학1,DOUBLE_MAJOR,ELECTIVE,31,전기공학부,복선,전기
2150275801,에너지변환실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150275802,에너지변환실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150275803,에너지변환실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150275804,에너지변환실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150275805,에너지변환실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150275806,에너지변환실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150355501,기초전기전자실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150355502,기초전기전자실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150355503,기초전기전자실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150355504,기초전기전자실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150355505,기초전기전자실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150355506,기초전기전자실험,DOUBLE_MAJOR,REQUIRED,31,전기공학부,복필,전기
2150059401,[심화]Co-op SAP 트랙,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150084501,운영체제,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150085901,인공신경망,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150097701,인공신경망,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150128501,마이크로프로세서응용,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150145201,물리전자,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150145202,물리전자,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150145203,물리전자,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150156801,Co-op클라우드트랙,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150182801,운영체제,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150198401,전자회로,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150198402,전자회로,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150231401,전기회로,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150231402,전기회로,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150231403,전기회로,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150240401,디지털신호처리,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150240402,디지털신호처리,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150321601,마이크로프로세서응용,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150321602,마이크로프로세서응용,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150322801,데이터통신,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150322802,데이터통신,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150322803,데이터통신,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150325901,확률및랜덤변수론,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150325902,확률및랜덤변수론,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150414701,디지털통신,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150439001,전송및전파,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150443701,공학수학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150443702,공학수학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150443703,공학수학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150443801,디지털공학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150443802,디지털공학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150443803,디지털공학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150443804,디지털공학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150446601,자료구조,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150446602,자료구조,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150508101,멀티미디어융합기술,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150518201,기초공학수학1,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150518202,기초공학수학1,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150518205,기초공학수학1,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150577701,물리1및실험,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150577702,물리1및실험,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150577703,물리1및실험,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150586201,전자기학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150586202,전자기학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150586203,전자기학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150674801,전산수학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150674802,전산수학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150674803,전산수학,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150685201,클라우드융합,DOUBLE_MAJOR,ELECTIVE,6,전자정보공학부 IT융합전공,복선,IT융합
2150243301,응용회로실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150243302,응용회로실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150243303,응용회로실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150243304,응용회로실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150243305,응용회로실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150313801,AI소프트웨어실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150313802,AI소프트웨어실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150313803,AI소프트웨어실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150313804,AI소프트웨어실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150313805,AI소프트웨어실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150313806,AI소프트웨어실험,DOUBLE_MAJOR,REQUIRED,6,전자정보공학부 IT융합전공,복필,IT융합
2150014601,데이터통신,DOUBLE_MAJOR,ELECTIVE,7,전자정보공학부 전자공학전공,복선,전자공학
2150014602,데이터통신,DOUBLE_MAJOR,ELECTIVE,7,전자정보공학부 전자공학전공,복선,전자공학
2150014603,데이터통신,DOUBLE_MAJOR,ELECTIVE,7,전자정보공학부 전자공학전공,복선,전자공학
2150014701,디지털신호처리,DOUBLE_MAJOR,ELECTIVE,7,전자정보공학부 전자공학전공,복선,전자공학
