계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합,,2150168602,AI가속기,나,,,신동화,AI소프트웨어학부,3.0/3.0,0,50,"수 10:30-11:45 (문화관 03411(AI SPACE)-신동화)
수 12:00-13:15 (문화관 03411(AI SPACE)-신동화)","4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트,,2150167601,고급캡스톤디자인,가,,,최종수,AI소프트웨어학부,3.0/3.0,0,0,월 수 15:00-16:15 (문화관 03307-최종수),"4학년 4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트,,2150167602,고급캡스톤디자인,나,EL+,,이수원,AI소프트웨어학부,3.0/3.0,0,0,"금 15:00-16:15 (정보과학관 21202 (이준호강의실)-이수원)
금 16:30-17:45 (정보과학관 21202 (이준호강의실)-이수원)","4학년 4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트,,2150167603,고급캡스톤디자인,다,EL+,,김명호,AI소프트웨어학부,3.0/3.0,0,0,"화 18:00-19:15 (정보과학관 21301-김명호)
화 19:30-20:45 (정보과학관 21301-김명호)","4학년 4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트,,2150167604,고급캡스톤디자인,라,EL+,,이상준,AI소프트웨어학부,3.0/3.0,0,0,화 목 19:30-20:45 (정보과학관 21303-이상준),"4학년 4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트,,2150167605,고급캡스톤디자인,마,EL+,,이상준,AI소프트웨어학부,3.0/3.0,0,0,화 목 21:00-22:15 (정보과학관 21303-이상준),"4학년 4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-지식재산융합,,2150167401,소프트웨어특강1,,,,최형광,AI소프트웨어학부,3.0/3.0,0,50,수 금 18:00-19:15 (정보과학관 21301-최형광),"4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-지식재산융합,,2150167801,시스템보안,,EL+,,조해현,AI소프트웨어학부,3.0/3.0,0,50,"월 18:00-19:15 (정보과학관 21304-조해현)
월 19:30-20:45 (정보과학관 21304-조해현)","4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융필-정보보호융합,,2150168201,정보보호프로젝트1,,EL+,,조해현,AI소프트웨어학부,3.0/3.0,0,50,"월 12:00-13:15 (정보과학관 21304-조해현)
월 13:30-14:45 (정보과학관 21304-조해현)","4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트,,2150167501,캡스톤디자인,가,,,이강희,AI소프트웨어학부,3.0/3.0,0,0,"수 13:30-14:45 (정보과학관 21206-이강희)
수 15:00-16:15 (정보과학관 21206-이강희)","4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트,,2150167502,캡스톤디자인,나,,,최종수,AI소프트웨어학부,3.0/3.0,0,0,월 수 16:30-17:45 (문화관 03307-최종수),"4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
